Wall time,Step,Value
1645158304.915622,663684,0.8695525527000427
1645158364.538081,664539,1.0699257850646973
1645158448.9910514,665763,0.9004321694374084
1645158453.4366162,665828,1.0929666757583618
1645158487.0265586,666302,0.8453145027160645
1645158540.2463048,667065,1.0134820938110352
1645158589.4238024,667789,0.8376481533050537
1645158597.4373362,667907,0.9467067718505859
1645158599.2306592,667934,0.959261417388916
1645158650.767649,668671,1.0800708532333374
1645158723.742511,669723,0.8080284595489502
1645158902.35494,672289,0.8475784659385681
1645159245.5043619,677210,0.8605485558509827
1645159366.9025073,678947,0.9152233600616455
1645159550.7873785,681539,0.9130210876464844
1645159672.3532434,683289,0.8233543634414673
1645159677.7230809,683368,0.6842806339263916
1645159690.2409232,683552,0.936870813369751
1645159709.0100846,683828,0.7440298199653625
1645159749.710102,684381,0.9130058288574219
1645159948.892067,687223,0.8535945415496826
1645159979.3256524,687671,0.6972759366035461
1645160062.0035553,688842,0.9031453132629395
1645160075.906362,689000,0.7957683801651001
1645160107.1222653,689460,0.723385214805603
1645160235.1948893,691302,0.769119143486023
1645160242.3574839,691407,0.9985404014587402
1645160327.9195774,692644,0.7399687767028809
1645160350.187177,692973,0.724488377571106
1645160632.4030225,696934,0.7912994623184204
1645160726.2231283,698223,0.7802250385284424
1645160736.040705,698368,1.0422836542129517
1645160741.3937228,698447,0.6427503228187561
1645160899.7148404,700710,0.7614760398864746
1645161245.180956,705565,0.8819507360458374
1645161418.7167306,708026,0.6358043551445007
1645161575.2318704,710289,0.8700824975967407
1645161629.3368516,711065,0.6859694719314575
1645161725.491277,712460,0.6573197841644287
1645161837.362831,714013,0.6842025518417358
1645162014.450303,716552,0.8050576448440552
1645162134.994584,718263,0.692123532295227
1645162138.5767365,718315,0.6265299320220947
1645162150.2143734,718486,0.6677361726760864
1645162298.6760976,720605,0.5980774760246277
1645162574.9897792,724539,0.5767801403999329
1645162587.4875844,724723,0.6705932021141052
1645162627.213183,725263,0.6108375191688538
1645162652.173668,725631,0.7960452437400818
1645162660.2089198,725750,0.6467297673225403
1645162757.9288347,727118,0.5901609659194946
1645162855.9104671,728513,0.7332347631454468
1645162978.1125228,730250,0.6003202199935913
1645163054.5950286,731355,0.7089653611183167
1645163057.2653337,731394,0.7312134504318237
1645163076.0635803,731671,0.7882254719734192
1645163095.610221,731960,0.7625442743301392
1645163179.5901911,733131,0.9677327871322632
1645163318.2203658,735131,0.6840544939041138
1645163419.5174677,736605,0.8297406435012817
1645163445.3881006,736986,0.668143093585968
1645163485.2532213,737526,0.7109103202819824
1645163559.5648172,738578,0.7014445066452026
1645163593.0660138,739052,0.7722320556640625
1645163630.5631094,739605,0.7299778461456299
1645163688.9331014,740447,0.8323285579681396
1645163704.1538956,740671,0.573268711566925
1645163732.5431705,741039,0.7214943170547485
1645163878.3200881,743118,0.6298449039459229
1645163881.8860898,743171,0.6301620006561279
1645163887.248532,743250,0.6780823469161987
1645164137.465717,746855,0.8041543960571289
1645164165.496223,747250,0.6974698305130005
1645164167.278535,747276,0.6866613626480103
1645164294.0159721,749105,0.6730155348777771
1645164318.1284616,749460,0.7683488130569458
1645164416.649576,750868,0.7684112787246704
1645164633.3432536,753960,0.7652179598808289
1645164737.1377692,755421,0.7407584190368652
1645164771.881836,755934,0.6022499799728394
1645164896.1567128,757697,0.748935341835022
1645164905.0838358,757828,0.6578507423400879
1645165078.8054175,760276,0.8024613857269287
1645165088.6379883,760421,0.8714271783828735
1645165184.6520412,761815,0.5880212783813477
1645165227.0221987,762421,0.6321038007736206
1645165246.670262,762710,0.6695879697799683
1645165257.2940478,762868,0.6393079161643982
1645165434.4889023,765394,0.5899224281311035
1645165613.087532,767986,0.5524450540542603
1645165643.0678751,768381,0.7728775143623352
1645165650.228437,768486,0.6495237350463867
1645165690.820691,769039,0.5746291279792786
1645165843.508936,771250,0.6893635988235474
1645165879.2360148,771776,0.5704801082611084
1645165947.4088624,772763,0.6617482900619507
1645165982.31876,773236,0.7522937059402466
1645166072.0224056,774539,0.6864491701126099
1645166248.8879955,777065,0.9907301068305969
1645166443.433862,779894,0.5672242641448975
1645166505.4303322,780789,0.5757392644882202
1645166639.3746626,782697,0.6119492053985596
1645166701.3760326,783592,0.6235693097114563
1645166703.1550121,783618,0.5044029355049133
1645166830.9509604,785434,0.5292829275131226
1645167020.0413046,788131,0.6312112808227539
1645167087.28117,789105,0.5953286290168762
1645167113.2331314,789486,0.5813295841217041
1645167124.8438292,789657,0.6273181438446045
1645167226.6578722,791118,0.6548295617103577
1645167274.7856731,791828,1.0010359287261963
1645167367.7870362,793157,0.5411746501922607
1645167508.7866292,795144,0.7087306976318359
1645167993.5857975,802078,0.5116692781448364
1645168192.5578406,804973,0.5242505073547363
1645168230.591601,805513,0.759993314743042
1645168382.3485749,807710,0.7407113909721375
1645168390.3498113,807828,0.5365103483200073
1645168393.007104,807868,0.5195845365524292
1645168498.3162227,809355,0.6323279738426208
1645168593.5481517,810736,0.5988858938217163
1645168634.1496701,811315,0.583646297454834
1645168693.416477,812171,0.8009225130081177
1645168708.5782056,812394,0.5126023292541504
1645168770.6088586,813263,0.8711632490158081
1645168857.709949,814526,0.8187575340270996
1645168859.4880168,814552,0.5947864651679993
1645168892.0497618,815013,0.6092804670333862
1645168917.1021483,815381,0.5914099216461182
1645168935.8598409,815657,0.6494153738021851
1645168936.748871,815671,0.5691245198249817
1645168994.4928334,816473,0.6884236335754395
1645169020.3410444,816855,0.5572764873504639
1645169254.8645182,820236,0.5059176087379456
1645169260.2095196,820315,0.5884540677070618
1645169297.6108453,820868,0.6667445302009583
1645169394.4734697,822197,0.5821033716201782
1645169459.2254984,823131,0.6440489292144775
1645169461.0022118,823157,0.7770661115646362
1645169581.0306275,824907,0.6264762878417969
1645169697.1780505,826578,0.7390191555023193
1645169710.632552,826776,0.6649416089057922
1645169744.1843371,827250,0.6901817321777344
1645169833.8473437,828526,0.4603689908981323
1645169926.9623208,829881,0.5284712910652161
1645169998.870904,830921,0.5536686182022095
1645170010.124676,831065,0.6763743162155151
1645170030.6474612,831368,0.5624890327453613
1645170089.2309444,832210,0.693466067314148
1645170380.3998444,836421,0.5314051508903503
1645170429.874354,837131,0.5759488344192505
1645170487.7508416,837986,0.525193989276886
1645170571.0695093,839171,0.6893519163131714
1645170658.1499949,840434,0.7394251227378845
1645170686.68753,840855,0.5600264072418213
1645170744.3646054,841684,0.5429142713546753
1645170856.8281248,843302,0.6234207153320312
1645170889.8620574,843789,0.4518737196922302
1645171229.7414198,848671,0.6759601831436157
1645171319.3528326,849973,0.6825303435325623
1645171348.5271437,850381,0.6311514377593994
1645171590.0288548,853868,0.619850754737854
1645171621.840595,854315,0.639413595199585
1645171639.7230499,854578,0.6473508477210999
1645171982.8710217,859539,0.8613159656524658
1645172026.1973178,860157,0.8921939730644226
1645172066.3621716,860750,0.9339843988418579
1645172092.693609,861118,0.6645841002464294
1645172095.393948,861157,0.8022277355194092
1645172194.959784,862605,0.788449227809906
1645172309.9282837,864263,0.8513411283493042
1645172343.8258526,864763,0.9764251112937927
1645172372.7983801,865171,1.0220630168914795
1645172383.5028176,865328,1.11539888381958
1645172433.778189,866052,0.7657244205474854
1645172452.5102403,866328,0.8039023280143738
1645172467.6953201,866552,0.883213996887207
1645172535.8344831,867539,0.7500906586647034
1645172556.3183112,867842,0.9360582828521729
1645172585.1550956,868250,0.8853723406791687
1645172689.900207,869776,0.8038052916526794
1645172698.7837515,869907,0.8845362067222595
1645172777.5126529,871026,0.815529465675354
1645172788.2069757,871184,0.7545660734176636
1645172806.0295985,871447,0.8308470249176025
1645172818.5506938,871631,0.9204245805740356
1645172862.6599355,872263,1.0168440341949463
1645173060.7941911,875118,0.94023597240448
1645173172.832307,876750,0.9165290594100952
1645173191.1913705,877000,0.903605580329895
1645173201.8853116,877157,0.9824919104576111
1645173216.137135,877368,0.821379542350769
1645173217.9202547,877394,1.0003952980041504
1645173231.28956,877592,0.9345285892486572
1645173270.1486619,878144,1.147052526473999
1645173272.8341932,878184,0.7861800789833069
1645173306.7563536,878684,1.0951824188232422
1645173588.6991153,882763,0.9285904765129089
1645173672.8920162,883986,0.7774959206581116
1645173722.4812202,884697,0.7666009664535522
1645173763.286366,885276,0.8645730018615723
1645173858.3002536,886657,0.6596217155456543
1645173876.9337904,886934,0.7265915274620056
1645173972.4322793,888302,0.9271429181098938
1645173983.1375678,888460,0.8360123038291931
1645173984.046599,888473,0.7694304585456848
1645174266.1555243,892552,0.8097487688064575
1645174289.278423,892894,0.7466452121734619
1645174297.8587143,893000,0.6769099831581116
1645174324.679411,893394,0.9328823089599609
1645174411.5763133,894657,0.7602930068969727
1645174479.8276463,895644,0.7416619062423706
1645174588.7381592,897210,0.8318907022476196
1645174699.8524818,898828,0.7871922254562378
1645174752.1050053,899578,0.6702355146408081
1645174815.7734485,900500,0.9308256506919861
1645174831.8612578,900736,0.6194193959236145
1645174952.6255612,902460,0.7726982831954956
1645174981.152366,902881,0.8302486538887024
1645174984.6945176,902934,0.762651801109314
1645175022.6768372,903473,0.6989041566848755
1645175169.8140278,905605,0.8998858332633972
1645175179.6305602,905750,0.6607168912887573
1645175388.2411466,908763,0.6975988149642944
1645175392.697928,908828,0.6995629072189331
1645175541.0051148,910973,0.7091758251190186
1645175634.5189345,912315,0.797351062297821
1645175716.9022138,913513,0.8572923541069031
1645175746.2972617,913947,0.7805054187774658
1645175758.261245,914105,0.7981990575790405
1645175809.0854065,914855,0.7040853500366211
1645175910.897554,916315,1.0908269882202148
1645175928.7332628,916578,0.7497784495353699
1645175942.1139572,916776,0.7702040672302246
1645176043.160872,918223,0.6977275013923645
1645176076.1643245,918710,0.7625277042388916
1645176287.0984054,921763,0.7584689855575562
1645176415.2905977,923618,0.854433536529541
1645176544.8221984,925486,0.8831888437271118
1645176546.5998166,925513,0.8618229031562805
1645176565.3451097,925789,0.8376129865646362
1645176772.839411,928789,0.9992724061012268
1645176777.2684968,928855,0.7397982478141785
1645176817.7682006,929434,0.8298630714416504
1645176829.3446639,929605,0.7502403259277344
1645176911.9309475,930802,0.8661994934082031
1645177034.0498242,932565,0.9338735342025757
1645177103.143854,933565,0.6797276735305786
1645177109.3781853,933657,0.7174223065376282
1645177159.667897,934381,0.7706643342971802
1645177221.8170877,935276,0.804485559463501
1645177292.8790047,936302,0.7426661849021912
1645177334.7015886,936921,0.668134331703186
1645177351.3843594,937144,0.6855263710021973
1645177380.7888036,937578,0.8799245357513428
1645177471.0922475,938894,0.7651925086975098
1645177779.3506546,943342,0.9123223423957825
1645177839.698838,944210,0.9371833801269531
1645177846.849986,944315,0.7182470560073853
1645177886.0228019,944894,0.7080534100532532
1645177906.0407507,945171,0.6770213842391968
1645177980.6546848,946250,0.7139482498168945
1645177987.7813694,946355,0.80318284034729
1645178150.22875,948710,0.6602751612663269
1645178166.210995,948947,0.9774259328842163
1645178322.352655,951171,0.7953455448150635
1645178548.7488828,954447,0.8812211751937866
1645178559.4534042,954605,0.7818076610565186
1645178591.9038346,955065,0.7313134670257568
1645178623.1466928,955526,0.8220136165618896
1645178646.3404963,955868,0.8151019811630249
1645178827.062249,958473,0.7659669518470764
1645178956.3916643,960342,0.7208254337310791
1645179019.3773122,961250,0.710627555847168
1645179082.2817972,962157,0.8499115109443665
1645179155.126268,963210,0.9578317999839783
1645179189.0481348,963710,0.9186897277832031
1645179381.6977534,966486,0.798433244228363
1645179418.0025496,967000,0.7895214557647705
1645179483.1100917,967960,0.9499768018722534
1645179594.0199533,969552,0.8521913290023804
1645179732.3916264,971552,0.7781928777694702
1645179775.4924052,972171,0.7810481786727905
1645179795.1515946,972460,0.8024760484695435
1645179802.3102932,972565,0.8842313289642334
1645179808.5491738,972657,0.8584848642349243
1645179827.2310371,972934,0.8154089450836182
1645179911.2605066,974131,0.8429327011108398
1645179913.0427656,974157,0.7240785956382751
1645179942.4853709,974592,0.9447193145751953
1645179997.2661524,975381,0.6938308477401733
1645180016.0034816,975657,0.7166485786437988
1645180054.8903847,976210,0.6982409358024597
1645180157.810242,977710,0.8486462831497192
1645180255.0692117,979105,0.7446112632751465
1645180318.908046,980026,0.8113617897033691
1645180420.2607937,981500,0.7696961164474487
1645180533.6430788,983131,0.956874430179596
1645180567.5026689,983631,0.9172859191894531
1645180639.4252458,984671,0.8455005884170532
1645180658.932834,984960,0.6777790784835815
1645180793.627396,986907,0.6844945549964905
1645180878.1676013,988118,0.7106562852859497
1645180879.0550096,988131,0.695837676525116
1645180889.7663288,988289,0.7277259826660156
1645180890.6757867,988302,0.7280645370483398
1645180921.9537556,988763,0.7104605436325073
1645180957.1755533,989263,0.8279839754104614
1645180975.8825574,989539,0.680098295211792
1645181125.0794816,991697,0.815879225730896
1645181191.5718205,992657,0.7891310453414917
1645181203.1437159,992828,0.8174469470977783
1645181242.1286294,993381,0.7503599524497986
1645181304.0540762,994276,0.7394313216209412
1645181345.98454,994894,0.7423897981643677
1645181412.4340906,995855,0.6612111330032349
1645181596.0655146,998500,0.7320318222045898
1645181663.4141626,999473,0.8670132160186768
1645181698.1068945,999986,0.829176664352417
